,motor1_current,motor2_current,motor3_current,motor4_current,motor5_current,motor6_current,total_coal_quality,instantaneous_coal_quality
2249,2,1,1,1,3,1,3,3
2250,2,1,1,1,3,2,1,1
2251,2,1,1,1,3,2,1,2
2252,2,1,1,1,3,2,1,3
2253,2,1,1,1,3,2,2,1
2254,2,1,1,1,3,2,2,2
2255,2,1,1,1,3,2,2,3
2256,2,1,1,1,3,2,3,1
2257,2,1,1,1,3,2,3,2
2258,2,1,1,1,3,2,3,3
2259,2,1,1,1,3,3,1,1
2260,2,1,1,1,3,3,1,2
2261,2,1,1,1,3,3,1,3
2262,2,1,1,1,3,3,2,1
2263,2,1,1,1,3,3,2,2
2264,2,1,1,1,3,3,2,3
2265,2,1,1,1,3,3,3,1
2266,2,1,1,1,3,3,3,2
2267,2,1,1,1,3,3,3,3
2268,2,1,1,2,1,1,1,1
2269,2,1,1,2,1,1,1,2
2270,2,1,1,2,1,1,1,3
2271,2,1,1,2,1,1,2,1
2272,2,1,1,2,1,1,2,2
2273,2,1,1,2,1,1,2,3
2274,2,1,1,2,1,1,3,1
2275,2,1,1,2,1,1,3,2
2276,2,1,1,2,1,1,3,3
2277,2,1,1,2,1,2,1,1
2278,2,1,1,2,1,2,1,2
2279,2,1,1,2,1,2,1,3
2280,2,1,1,2,1,2,2,1
2281,2,1,1,2,1,2,2,2
2282,2,1,1,2,1,2,2,3
2283,2,1,1,2,1,2,3,1
2284,2,1,1,2,1,2,3,2
2285,2,1,1,2,1,2,3,3
2286,2,1,1,2,1,3,1,1
2287,2,1,1,2,1,3,1,2
2288,2,1,1,2,1,3,1,3
2289,2,1,1,2,1,3,2,1
2290,2,1,1,2,1,3,2,2
2291,2,1,1,2,1,3,2,3
2292,2,1,1,2,1,3,3,1
2293,2,1,1,2,1,3,3,2
2294,2,1,1,2,1,3,3,3
2295,2,1,1,2,2,1,1,1
2296,2,1,1,2,2,1,1,2
2297,2,1,1,2,2,1,1,3
2298,2,1,1,2,2,1,2,1
2299,2,1,1,2,2,1,2,2
2300,2,1,1,2,2,1,2,3
2301,2,1,1,2,2,1,3,1
2302,2,1,1,2,2,1,3,2
2303,2,1,1,2,2,1,3,3
2304,2,1,1,2,2,2,1,1
2305,2,1,1,2,2,2,1,2
2306,2,1,1,2,2,2,1,3
2307,2,1,1,2,2,2,2,1
2308,2,1,1,2,2,2,2,2
2309,2,1,1,2,2,2,2,3
2310,2,1,1,2,2,2,3,1
2311,2,1,1,2,2,2,3,2
2312,2,1,1,2,2,2,3,3
2313,2,1,1,2,2,3,1,1
2314,2,1,1,2,2,3,1,2
2315,2,1,1,2,2,3,1,3
2316,2,1,1,2,2,3,2,1
2317,2,1,1,2,2,3,2,2
2318,2,1,1,2,2,3,2,3
2319,2,1,1,2,2,3,3,1
2320,2,1,1,2,2,3,3,2
2321,2,1,1,2,2,3,3,3
2322,2,1,1,2,3,1,1,1
2323,2,1,1,2,3,1,1,2
2324,2,1,1,2,3,1,1,3
2325,2,1,1,2,3,1,2,1
2326,2,1,1,2,3,1,2,2
2327,2,1,1,2,3,1,2,3
2328,2,1,1,2,3,1,3,1
2329,2,1,1,2,3,1,3,2
2330,2,1,1,2,3,1,3,3
2331,2,1,1,2,3,2,1,1
2332,2,1,1,2,3,2,1,2
2333,2,1,1,2,3,2,1,3
2334,2,1,1,2,3,2,2,1
2335,2,1,1,2,3,2,2,2
2336,2,1,1,2,3,2,2,3
2337,2,1,1,2,3,2,3,1
2338,2,1,1,2,3,2,3,2
2339,2,1,1,2,3,2,3,3
2340,2,1,1,2,3,3,1,1
2341,2,1,1,2,3,3,1,2
2342,2,1,1,2,3,3,1,3
2343,2,1,1,2,3,3,2,1
2344,2,1,1,2,3,3,2,2
2345,2,1,1,2,3,3,2,3
2346,2,1,1,2,3,3,3,1
2347,2,1,1,2,3,3,3,2
2348,2,1,1,2,3,3,3,3
2349,2,1,1,3,1,1,1,1
2350,2,1,1,3,1,1,1,2
2351,2,1,1,3,1,1,1,3
2352,2,1,1,3,1,1,2,1
2353,2,1,1,3,1,1,2,2
2354,2,1,1,3,1,1,2,3
2355,2,1,1,3,1,1,3,1
2356,2,1,1,3,1,1,3,2
2357,2,1,1,3,1,1,3,3
2358,2,1,1,3,1,2,1,1
2359,2,1,1,3,1,2,1,2
2360,2,1,1,3,1,2,1,3
2361,2,1,1,3,1,2,2,1
2362,2,1,1,3,1,2,2,2
2363,2,1,1,3,1,2,2,3
2364,2,1,1,3,1,2,3,1
2365,2,1,1,3,1,2,3,2
2366,2,1,1,3,1,2,3,3
2367,2,1,1,3,1,3,1,1
2368,2,1,1,3,1,3,1,2
2369,2,1,1,3,1,3,1,3
2370,2,1,1,3,1,3,2,1
2371,2,1,1,3,1,3,2,2
2372,2,1,1,3,1,3,2,3
2373,2,1,1,3,1,3,3,1
2374,2,1,1,3,1,3,3,2
2375,2,1,1,3,1,3,3,3
2376,2,1,1,3,2,1,1,1
2377,2,1,1,3,2,1,1,2
2378,2,1,1,3,2,1,1,3
2379,2,1,1,3,2,1,2,1
2380,2,1,1,3,2,1,2,2
2381,2,1,1,3,2,1,2,3
2382,2,1,1,3,2,1,3,1
2383,2,1,1,3,2,1,3,2
2384,2,1,1,3,2,1,3,3
2385,2,1,1,3,2,2,1,1
2386,2,1,1,3,2,2,1,2
2387,2,1,1,3,2,2,1,3
2388,2,1,1,3,2,2,2,1
2389,2,1,1,3,2,2,2,2
2390,2,1,1,3,2,2,2,3
2391,2,1,1,3,2,2,3,1
2392,2,1,1,3,2,2,3,2
2393,2,1,1,3,2,2,3,3
2394,2,1,1,3,2,3,1,1
2395,2,1,1,3,2,3,1,2
2396,2,1,1,3,2,3,1,3
2397,2,1,1,3,2,3,2,1
2398,2,1,1,3,2,3,2,2
2399,2,1,1,3,2,3,2,3
2400,2,1,1,3,2,3,3,1
2401,2,1,1,3,2,3,3,2
2402,2,1,1,3,2,3,3,3
2403,2,1,1,3,3,1,1,1
2404,2,1,1,3,3,1,1,2
2405,2,1,1,3,3,1,1,3
2406,2,1,1,3,3,1,2,1
2407,2,1,1,3,3,1,2,2
2408,2,1,1,3,3,1,2,3
2409,2,1,1,3,3,1,3,1
2410,2,1,1,3,3,1,3,2
2411,2,1,1,3,3,1,3,3
2412,2,1,1,3,3,2,1,1
2413,2,1,1,3,3,2,1,2
2414,2,1,1,3,3,2,1,3
2415,2,1,1,3,3,2,2,1
2416,2,1,1,3,3,2,2,2
2417,2,1,1,3,3,2,2,3
2418,2,1,1,3,3,2,3,1
2419,2,1,1,3,3,2,3,2
2420,2,1,1,3,3,2,3,3
2421,2,1,1,3,3,3,1,1
2422,2,1,1,3,3,3,1,2
2423,2,1,1,3,3,3,1,3
2424,2,1,1,3,3,3,2,1
2425,2,1,1,3,3,3,2,2
2426,2,1,1,3,3,3,2,3
2427,2,1,1,3,3,3,3,1
2428,2,1,1,3,3,3,3,2
2429,2,1,1,3,3,3,3,3
2430,2,1,2,1,1,1,1,1
2431,2,1,2,1,1,1,1,2
2432,2,1,2,1,1,1,1,3
2433,2,1,2,1,1,1,2,1
2434,2,1,2,1,1,1,2,2
2435,2,1,2,1,1,1,2,3
2436,2,1,2,1,1,1,3,1
2437,2,1,2,1,1,1,3,2
2438,2,1,2,1,1,1,3,3
2439,2,1,2,1,1,2,1,1
2440,2,1,2,1,1,2,1,2
2441,2,1,2,1,1,2,1,3
2442,2,1,2,1,1,2,2,1
2443,2,1,2,1,1,2,2,2
2444,2,1,2,1,1,2,2,3
2445,2,1,2,1,1,2,3,1
2446,2,1,2,1,1,2,3,2
2447,2,1,2,1,1,2,3,3
2448,2,1,2,1,1,3,1,1
2449,2,1,2,1,1,3,1,2
2450,2,1,2,1,1,3,1,3
2451,2,1,2,1,1,3,2,1
2452,2,1,2,1,1,3,2,2
2453,2,1,2,1,1,3,2,3
2454,2,1,2,1,1,3,3,1
2455,2,1,2,1,1,3,3,2
2456,2,1,2,1,1,3,3,3
2457,2,1,2,1,2,1,1,1
2458,2,1,2,1,2,1,1,2
2459,2,1,2,1,2,1,1,3
2460,2,1,2,1,2,1,2,1
2461,2,1,2,1,2,1,2,2
2462,2,1,2,1,2,1,2,3
2463,2,1,2,1,2,1,3,1
2464,2,1,2,1,2,1,3,2
2465,2,1,2,1,2,1,3,3
2466,2,1,2,1,2,2,1,1
2467,2,1,2,1,2,2,1,2
2468,2,1,2,1,2,2,1,3
2469,2,1,2,1,2,2,2,1
2470,2,1,2,1,2,2,2,2
2471,2,1,2,1,2,2,2,3
2472,2,1,2,1,2,2,3,1
2473,2,1,2,1,2,2,3,2
2474,2,1,2,1,2,2,3,3
2475,2,1,2,1,2,3,1,1
2476,2,1,2,1,2,3,1,2
2477,2,1,2,1,2,3,1,3
2478,2,1,2,1,2,3,2,1
2479,2,1,2,1,2,3,2,2
2480,2,1,2,1,2,3,2,3
2481,2,1,2,1,2,3,3,1
2482,2,1,2,1,2,3,3,2
2483,2,1,2,1,2,3,3,3
2484,2,1,2,1,3,1,1,1
2485,2,1,2,1,3,1,1,2
2486,2,1,2,1,3,1,1,3
2487,2,1,2,1,3,1,2,1
2488,2,1,2,1,3,1,2,2
2489,2,1,2,1,3,1,2,3
2490,2,1,2,1,3,1,3,1
2491,2,1,2,1,3,1,3,2
2492,2,1,2,1,3,1,3,3
2493,2,1,2,1,3,2,1,1
2494,2,1,2,1,3,2,1,2
2495,2,1,2,1,3,2,1,3
2496,2,1,2,1,3,2,2,1
2497,2,1,2,1,3,2,2,2
2498,2,1,2,1,3,2,2,3
2499,2,1,2,1,3,2,3,1
2500,2,1,2,1,3,2,3,2
2501,2,1,2,1,3,2,3,3
2502,2,1,2,1,3,3,1,1
2503,2,1,2,1,3,3,1,2
2504,2,1,2,1,3,3,1,3
2505,2,1,2,1,3,3,2,1
2506,2,1,2,1,3,3,2,2
2507,2,1,2,1,3,3,2,3
2508,2,1,2,1,3,3,3,1
2509,2,1,2,1,3,3,3,2
2510,2,1,2,1,3,3,3,3
2511,2,1,2,2,1,1,1,1
2512,2,1,2,2,1,1,1,2
2513,2,1,2,2,1,1,1,3
2514,2,1,2,2,1,1,2,1
2515,2,1,2,2,1,1,2,2
2516,2,1,2,2,1,1,2,3
2517,2,1,2,2,1,1,3,1
2518,2,1,2,2,1,1,3,2
2519,2,1,2,2,1,1,3,3
2520,2,1,2,2,1,2,1,1
2521,2,1,2,2,1,2,1,2
2522,2,1,2,2,1,2,1,3
2523,2,1,2,2,1,2,2,1
2524,2,1,2,2,1,2,2,2
2525,2,1,2,2,1,2,2,3
2526,2,1,2,2,1,2,3,1
2527,2,1,2,2,1,2,3,2
2528,2,1,2,2,1,2,3,3
2529,2,1,2,2,1,3,1,1
2530,2,1,2,2,1,3,1,2
2531,2,1,2,2,1,3,1,3
2532,2,1,2,2,1,3,2,1
2533,2,1,2,2,1,3,2,2
2534,2,1,2,2,1,3,2,3
2535,2,1,2,2,1,3,3,1
2536,2,1,2,2,1,3,3,2
2537,2,1,2,2,1,3,3,3
2538,2,1,2,2,2,1,1,1
2539,2,1,2,2,2,1,1,2
2540,2,1,2,2,2,1,1,3
2541,2,1,2,2,2,1,2,1
2542,2,1,2,2,2,1,2,2
2543,2,1,2,2,2,1,2,3
2544,2,1,2,2,2,1,3,1
2545,2,1,2,2,2,1,3,2
2546,2,1,2,2,2,1,3,3
2547,2,1,2,2,2,2,1,1
2548,2,1,2,2,2,2,1,2
2549,2,1,2,2,2,2,1,3
2550,2,1,2,2,2,2,2,1
2551,2,1,2,2,2,2,2,2
2552,2,1,2,2,2,2,2,3
2553,2,1,2,2,2,2,3,1
2554,2,1,2,2,2,2,3,2
2555,2,1,2,2,2,2,3,3
2556,2,1,2,2,2,3,1,1
2557,2,1,2,2,2,3,1,2
2558,2,1,2,2,2,3,1,3
2559,2,1,2,2,2,3,2,1
2560,2,1,2,2,2,3,2,2
2561,2,1,2,2,2,3,2,3
2562,2,1,2,2,2,3,3,1
2563,2,1,2,2,2,3,3,2
2564,2,1,2,2,2,3,3,3
2565,2,1,2,2,3,1,1,1
2566,2,1,2,2,3,1,1,2
2567,2,1,2,2,3,1,1,3
2568,2,1,2,2,3,1,2,1
2569,2,1,2,2,3,1,2,2
2570,2,1,2,2,3,1,2,3
2571,2,1,2,2,3,1,3,1
2572,2,1,2,2,3,1,3,2
2573,2,1,2,2,3,1,3,3
2574,2,1,2,2,3,2,1,1
2575,2,1,2,2,3,2,1,2
2576,2,1,2,2,3,2,1,3
2577,2,1,2,2,3,2,2,1
2578,2,1,2,2,3,2,2,2
2579,2,1,2,2,3,2,2,3
2580,2,1,2,2,3,2,3,1
2581,2,1,2,2,3,2,3,2
2582,2,1,2,2,3,2,3,3
2583,2,1,2,2,3,3,1,1
2584,2,1,2,2,3,3,1,2
2585,2,1,2,2,3,3,1,3
2586,2,1,2,2,3,3,2,1
2587,2,1,2,2,3,3,2,2
2588,2,1,2,2,3,3,2,3
2589,2,1,2,2,3,3,3,1
2590,2,1,2,2,3,3,3,2
2591,2,1,2,2,3,3,3,3
2592,2,1,2,3,1,1,1,1
2593,2,1,2,3,1,1,1,2
2594,2,1,2,3,1,1,1,3
2595,2,1,2,3,1,1,2,1
2596,2,1,2,3,1,1,2,2
2597,2,1,2,3,1,1,2,3
2598,2,1,2,3,1,1,3,1
2599,2,1,2,3,1,1,3,2
2600,2,1,2,3,1,1,3,3
2601,2,1,2,3,1,2,1,1
2602,2,1,2,3,1,2,1,2
2603,2,1,2,3,1,2,1,3
2604,2,1,2,3,1,2,2,1
2605,2,1,2,3,1,2,2,2
2606,2,1,2,3,1,2,2,3
2607,2,1,2,3,1,2,3,1
2608,2,1,2,3,1,2,3,2
2609,2,1,2,3,1,2,3,3
2610,2,1,2,3,1,3,1,1
2611,2,1,2,3,1,3,1,2
2612,2,1,2,3,1,3,1,3
2613,2,1,2,3,1,3,2,1
2614,2,1,2,3,1,3,2,2
2615,2,1,2,3,1,3,2,3
2616,2,1,2,3,1,3,3,1
2617,2,1,2,3,1,3,3,2
2618,2,1,2,3,1,3,3,3
2619,2,1,2,3,2,1,1,1
2620,2,1,2,3,2,1,1,2
2621,2,1,2,3,2,1,1,3
2622,2,1,2,3,2,1,2,1
2623,2,1,2,3,2,1,2,2
2624,2,1,2,3,2,1,2,3
2625,2,1,2,3,2,1,3,1
2626,2,1,2,3,2,1,3,2
2627,2,1,2,3,2,1,3,3
2628,2,1,2,3,2,2,1,1
2629,2,1,2,3,2,2,1,2
2630,2,1,2,3,2,2,1,3
2631,2,1,2,3,2,2,2,1
2632,2,1,2,3,2,2,2,2
2633,2,1,2,3,2,2,2,3
2634,2,1,2,3,2,2,3,1
2635,2,1,2,3,2,2,3,2
2636,2,1,2,3,2,2,3,3
2637,2,1,2,3,2,3,1,1
2638,2,1,2,3,2,3,1,2
2639,2,1,2,3,2,3,1,3
2640,2,1,2,3,2,3,2,1
2641,2,1,2,3,2,3,2,2
2642,2,1,2,3,2,3,2,3
2643,2,1,2,3,2,3,3,1
2644,2,1,2,3,2,3,3,2
2645,2,1,2,3,2,3,3,3
2646,2,1,2,3,3,1,1,1
2647,2,1,2,3,3,1,1,2
2648,2,1,2,3,3,1,1,3
2649,2,1,2,3,3,1,2,1
2650,2,1,2,3,3,1,2,2
2651,2,1,2,3,3,1,2,3
2652,2,1,2,3,3,1,3,1
2653,2,1,2,3,3,1,3,2
2654,2,1,2,3,3,1,3,3
2655,2,1,2,3,3,2,1,1
2656,2,1,2,3,3,2,1,2
2657,2,1,2,3,3,2,1,3
2658,2,1,2,3,3,2,2,1
2659,2,1,2,3,3,2,2,2
2660,2,1,2,3,3,2,2,3
2661,2,1,2,3,3,2,3,1
2662,2,1,2,3,3,2,3,2
2663,2,1,2,3,3,2,3,3
2664,2,1,2,3,3,3,1,1
2665,2,1,2,3,3,3,1,2
2666,2,1,2,3,3,3,1,3
2667,2,1,2,3,3,3,2,1
2668,2,1,2,3,3,3,2,2
2669,2,1,2,3,3,3,2,3
2670,2,1,2,3,3,3,3,1
2671,2,1,2,3,3,3,3,2
2672,2,1,2,3,3,3,3,3
2673,2,1,3,1,1,1,1,1
2674,2,1,3,1,1,1,1,2
2675,2,1,3,1,1,1,1,3
2676,2,1,3,1,1,1,2,1
2677,2,1,3,1,1,1,2,2
2678,2,1,3,1,1,1,2,3
2679,2,1,3,1,1,1,3,1
2680,2,1,3,1,1,1,3,2
2681,2,1,3,1,1,1,3,3
2682,2,1,3,1,1,2,1,1
2683,2,1,3,1,1,2,1,2
2684,2,1,3,1,1,2,1,3
2685,2,1,3,1,1,2,2,1
2686,2,1,3,1,1,2,2,2
2687,2,1,3,1,1,2,2,3
2688,2,1,3,1,1,2,3,1
2689,2,1,3,1,1,2,3,2
2690,2,1,3,1,1,2,3,3
2691,2,1,3,1,1,3,1,1
2692,2,1,3,1,1,3,1,2
2693,2,1,3,1,1,3,1,3
2694,2,1,3,1,1,3,2,1
2695,2,1,3,1,1,3,2,2
2696,2,1,3,1,1,3,2,3
2697,2,1,3,1,1,3,3,1
2698,2,1,3,1,1,3,3,2
2699,2,1,3,1,1,3,3,3
2700,2,1,3,1,2,1,1,1
2701,2,1,3,1,2,1,1,2
2702,2,1,3,1,2,1,1,3
2703,2,1,3,1,2,1,2,1
2704,2,1,3,1,2,1,2,2
2705,2,1,3,1,2,1,2,3
2706,2,1,3,1,2,1,3,1
2707,2,1,3,1,2,1,3,2
2708,2,1,3,1,2,1,3,3
2709,2,1,3,1,2,2,1,1
2710,2,1,3,1,2,2,1,2
2711,2,1,3,1,2,2,1,3
2712,2,1,3,1,2,2,2,1
2713,2,1,3,1,2,2,2,2
2714,2,1,3,1,2,2,2,3
2715,2,1,3,1,2,2,3,1
2716,2,1,3,1,2,2,3,2
2717,2,1,3,1,2,2,3,3
2718,2,1,3,1,2,3,1,1
2719,2,1,3,1,2,3,1,2
2720,2,1,3,1,2,3,1,3
2721,2,1,3,1,2,3,2,1
2722,2,1,3,1,2,3,2,2
2723,2,1,3,1,2,3,2,3
2724,2,1,3,1,2,3,3,1
2725,2,1,3,1,2,3,3,2
2726,2,1,3,1,2,3,3,3
2727,2,1,3,1,3,1,1,1
2728,2,1,3,1,3,1,1,2
2729,2,1,3,1,3,1,1,3
2730,2,1,3,1,3,1,2,1
2731,2,1,3,1,3,1,2,2
2732,2,1,3,1,3,1,2,3
2733,2,1,3,1,3,1,3,1
2734,2,1,3,1,3,1,3,2
2735,2,1,3,1,3,1,3,3
2736,2,1,3,1,3,2,1,1
2737,2,1,3,1,3,2,1,2
2738,2,1,3,1,3,2,1,3
2739,2,1,3,1,3,2,2,1
2740,2,1,3,1,3,2,2,2
2741,2,1,3,1,3,2,2,3
2742,2,1,3,1,3,2,3,1
2743,2,1,3,1,3,2,3,2
2744,2,1,3,1,3,2,3,3
2745,2,1,3,1,3,3,1,1
2746,2,1,3,1,3,3,1,2
2747,2,1,3,1,3,3,1,3
2748,2,1,3,1,3,3,2,1
2749,2,1,3,1,3,3,2,2
2750,2,1,3,1,3,3,2,3
2751,2,1,3,1,3,3,3,1
2752,2,1,3,1,3,3,3,2
2753,2,1,3,1,3,3,3,3
2754,2,1,3,2,1,1,1,1
2755,2,1,3,2,1,1,1,2
2756,2,1,3,2,1,1,1,3
2757,2,1,3,2,1,1,2,1
2758,2,1,3,2,1,1,2,2
2759,2,1,3,2,1,1,2,3
2760,2,1,3,2,1,1,3,1
2761,2,1,3,2,1,1,3,2
2762,2,1,3,2,1,1,3,3
2763,2,1,3,2,1,2,1,1
2764,2,1,3,2,1,2,1,2
2765,2,1,3,2,1,2,1,3
2766,2,1,3,2,1,2,2,1
2767,2,1,3,2,1,2,2,2
2768,2,1,3,2,1,2,2,3
2769,2,1,3,2,1,2,3,1
2770,2,1,3,2,1,2,3,2
2771,2,1,3,2,1,2,3,3
2772,2,1,3,2,1,3,1,1
2773,2,1,3,2,1,3,1,2
2774,2,1,3,2,1,3,1,3
2775,2,1,3,2,1,3,2,1
2776,2,1,3,2,1,3,2,2
2777,2,1,3,2,1,3,2,3
2778,2,1,3,2,1,3,3,1
2779,2,1,3,2,1,3,3,2
2780,2,1,3,2,1,3,3,3
2781,2,1,3,2,2,1,1,1
2782,2,1,3,2,2,1,1,2
2783,2,1,3,2,2,1,1,3
2784,2,1,3,2,2,1,2,1
2785,2,1,3,2,2,1,2,2
2786,2,1,3,2,2,1,2,3
2787,2,1,3,2,2,1,3,1
2788,2,1,3,2,2,1,3,2
2789,2,1,3,2,2,1,3,3
2790,2,1,3,2,2,2,1,1
2791,2,1,3,2,2,2,1,2
2792,2,1,3,2,2,2,1,3
2793,2,1,3,2,2,2,2,1
2794,2,1,3,2,2,2,2,2
2795,2,1,3,2,2,2,2,3
2796,2,1,3,2,2,2,3,1
2797,2,1,3,2,2,2,3,2
2798,2,1,3,2,2,2,3,3
2799,2,1,3,2,2,3,1,1
2800,2,1,3,2,2,3,1,2
2801,2,1,3,2,2,3,1,3
2802,2,1,3,2,2,3,2,1
2803,2,1,3,2,2,3,2,2
2804,2,1,3,2,2,3,2,3
2805,2,1,3,2,2,3,3,1
2806,2,1,3,2,2,3,3,2
2807,2,1,3,2,2,3,3,3
2808,2,1,3,2,3,1,1,1
2809,2,1,3,2,3,1,1,2
2810,2,1,3,2,3,1,1,3
2811,2,1,3,2,3,1,2,1
2812,2,1,3,2,3,1,2,2
2813,2,1,3,2,3,1,2,3
2814,2,1,3,2,3,1,3,1
2815,2,1,3,2,3,1,3,2
2816,2,1,3,2,3,1,3,3
2817,2,1,3,2,3,2,1,1
2818,2,1,3,2,3,2,1,2
2819,2,1,3,2,3,2,1,3
2820,2,1,3,2,3,2,2,1
2821,2,1,3,2,3,2,2,2
2822,2,1,3,2,3,2,2,3
2823,2,1,3,2,3,2,3,1
2824,2,1,3,2,3,2,3,2
2825,2,1,3,2,3,2,3,3
2826,2,1,3,2,3,3,1,1
2827,2,1,3,2,3,3,1,2
2828,2,1,3,2,3,3,1,3
2829,2,1,3,2,3,3,2,1
2830,2,1,3,2,3,3,2,2
2831,2,1,3,2,3,3,2,3
2832,2,1,3,2,3,3,3,1
2833,2,1,3,2,3,3,3,2
2834,2,1,3,2,3,3,3,3
2835,2,1,3,3,1,1,1,1
2836,2,1,3,3,1,1,1,2
2837,2,1,3,3,1,1,1,3
2838,2,1,3,3,1,1,2,1
2839,2,1,3,3,1,1,2,2
2840,2,1,3,3,1,1,2,3
2841,2,1,3,3,1,1,3,1
2842,2,1,3,3,1,1,3,2
2843,2,1,3,3,1,1,3,3
2844,2,1,3,3,1,2,1,1
2845,2,1,3,3,1,2,1,2
2846,2,1,3,3,1,2,1,3
2847,2,1,3,3,1,2,2,1
2848,2,1,3,3,1,2,2,2
2849,2,1,3,3,1,2,2,3
2850,2,1,3,3,1,2,3,1
2851,2,1,3,3,1,2,3,2
2852,2,1,3,3,1,2,3,3
2853,2,1,3,3,1,3,1,1
2854,2,1,3,3,1,3,1,2
2855,2,1,3,3,1,3,1,3
2856,2,1,3,3,1,3,2,1
2857,2,1,3,3,1,3,2,2
2858,2,1,3,3,1,3,2,3
2859,2,1,3,3,1,3,3,1
2860,2,1,3,3,1,3,3,2
2861,2,1,3,3,1,3,3,3
2862,2,1,3,3,2,1,1,1
2863,2,1,3,3,2,1,1,2
2864,2,1,3,3,2,1,1,3
2865,2,1,3,3,2,1,2,1
2866,2,1,3,3,2,1,2,2
2867,2,1,3,3,2,1,2,3
2868,2,1,3,3,2,1,3,1
2869,2,1,3,3,2,1,3,2
2870,2,1,3,3,2,1,3,3
2871,2,1,3,3,2,2,1,1
2872,2,1,3,3,2,2,1,2
2873,2,1,3,3,2,2,1,3
2874,2,1,3,3,2,2,2,1
2875,2,1,3,3,2,2,2,2
2876,2,1,3,3,2,2,2,3
2877,2,1,3,3,2,2,3,1
2878,2,1,3,3,2,2,3,2
2879,2,1,3,3,2,2,3,3
2880,2,1,3,3,2,3,1,1
2881,2,1,3,3,2,3,1,2
2882,2,1,3,3,2,3,1,3
2883,2,1,3,3,2,3,2,1
2884,2,1,3,3,2,3,2,2
2885,2,1,3,3,2,3,2,3
2886,2,1,3,3,2,3,3,1
2887,2,1,3,3,2,3,3,2
2888,2,1,3,3,2,3,3,3
2889,2,1,3,3,3,1,1,1
2890,2,1,3,3,3,1,1,2
2891,2,1,3,3,3,1,1,3
2892,2,1,3,3,3,1,2,1
2893,2,1,3,3,3,1,2,2
2894,2,1,3,3,3,1,2,3
2895,2,1,3,3,3,1,3,1
2896,2,1,3,3,3,1,3,2
2897,2,1,3,3,3,1,3,3
2898,2,1,3,3,3,2,1,1
2899,2,1,3,3,3,2,1,2
2900,2,1,3,3,3,2,1,3
2901,2,1,3,3,3,2,2,1
2902,2,1,3,3,3,2,2,2
2903,2,1,3,3,3,2,2,3
2904,2,1,3,3,3,2,3,1
2905,2,1,3,3,3,2,3,2
2906,2,1,3,3,3,2,3,3
2907,2,1,3,3,3,3,1,1
2908,2,1,3,3,3,3,1,2
2909,2,1,3,3,3,3,1,3
2910,2,1,3,3,3,3,2,1
2911,2,1,3,3,3,3,2,2
2912,2,1,3,3,3,3,2,3
2913,2,1,3,3,3,3,3,1
2914,2,1,3,3,3,3,3,2
2915,2,1,3,3,3,3,3,3
2916,2,2,1,1,1,1,1,1
2917,2,2,1,1,1,1,1,2
2918,2,2,1,1,1,1,1,3
2919,2,2,1,1,1,1,2,1
2920,2,2,1,1,1,1,2,2
2921,2,2,1,1,1,1,2,3
2922,2,2,1,1,1,1,3,1
2923,2,2,1,1,1,1,3,2
2924,2,2,1,1,1,1,3,3
2925,2,2,1,1,1,2,1,1
2926,2,2,1,1,1,2,1,2
2927,2,2,1,1,1,2,1,3
2928,2,2,1,1,1,2,2,1
2929,2,2,1,1,1,2,2,2
2930,2,2,1,1,1,2,2,3
2931,2,2,1,1,1,2,3,1
2932,2,2,1,1,1,2,3,2
2933,2,2,1,1,1,2,3,3
2934,2,2,1,1,1,3,1,1
2935,2,2,1,1,1,3,1,2
2936,2,2,1,1,1,3,1,3
2937,2,2,1,1,1,3,2,1
2938,2,2,1,1,1,3,2,2
2939,2,2,1,1,1,3,2,3
2940,2,2,1,1,1,3,3,1
2941,2,2,1,1,1,3,3,2
2942,2,2,1,1,1,3,3,3
2943,2,2,1,1,2,1,1,1
2944,2,2,1,1,2,1,1,2
2945,2,2,1,1,2,1,1,3
2946,2,2,1,1,2,1,2,1
2947,2,2,1,1,2,1,2,2
2948,2,2,1,1,2,1,2,3
2949,2,2,1,1,2,1,3,1
2950,2,2,1,1,2,1,3,2
2951,2,2,1,1,2,1,3,3
2952,2,2,1,1,2,2,1,1
2953,2,2,1,1,2,2,1,2
2954,2,2,1,1,2,2,1,3
2955,2,2,1,1,2,2,2,1
2956,2,2,1,1,2,2,2,2
2957,2,2,1,1,2,2,2,3
2958,2,2,1,1,2,2,3,1
2959,2,2,1,1,2,2,3,2
2960,2,2,1,1,2,2,3,3
2961,2,2,1,1,2,3,1,1
2962,2,2,1,1,2,3,1,2
2963,2,2,1,1,2,3,1,3
2964,2,2,1,1,2,3,2,1
2965,2,2,1,1,2,3,2,2
2966,2,2,1,1,2,3,2,3
2967,2,2,1,1,2,3,3,1
2968,2,2,1,1,2,3,3,2
2969,2,2,1,1,2,3,3,3
2970,2,2,1,1,3,1,1,1
2971,2,2,1,1,3,1,1,2
2972,2,2,1,1,3,1,1,3
2973,2,2,1,1,3,1,2,1
2974,2,2,1,1,3,1,2,2
2975,2,2,1,1,3,1,2,3
2976,2,2,1,1,3,1,3,1
2977,2,2,1,1,3,1,3,2
2978,2,2,1,1,3,1,3,3
2979,2,2,1,1,3,2,1,1
2980,2,2,1,1,3,2,1,2
2981,2,2,1,1,3,2,1,3
